States,NumberofQuestion
10,0.28714285714285714
10,0.5865217391304348
10,0.38037037037037036
10,0.5636842105263158
10,0.3511111111111111
10,0.3351724137931035
10,0.7061538461538461
10,0.34705882352941175
10,0.2353846153846154
10,0.43153846153846154
11,0.7666112956810631
11,0.5295566502463054
11,0.585
11,0.5620879120879121
11,0.49412915851272016
11,0.5875
11,0.38606965174129354
11,0.4351190476190476
11,0.48717948717948717
11,0.4083333333333333
8,0.9022556390977443
8,0.5394736842105263
8,0.7173489278752436
8,0.7742914979757085
8,0.43249427917620137
8,0.4356060606060606
8,0.4003868471953578
8,0.2590909090909091
8,0.33311688311688314
8,0.44415584415584414
8,0.5751633986928104
8,0.7299465240641712
8,0.7886029411764706
8,0.5464895635673624
8,0.8359133126934984
8,0.6129385964912281
8,0.5766590389016018
8,0.4173806609547124
8,0.7873684210526316
8,0.7873684210526316
8,0.6534090909090908
8,0.8972727272727272
8,0.40714285714285714
8,0.8811188811188811
8,0.5439882697947214
8,0.18614718614718614
8,0.525
8,0.25252525252525254
8,0.20292207792207792
8,0.26136363636363635
9,0.6580645161290323
9,0.825
9,0.6580645161290323
9,0.7628787878787879
9,0.771875
9,0.6292735042735043
9,0.4911642411642412
9,0.4214046822742475
9,0.4011627906976744
9,0.34841628959276016
9,0.44696969696969696
9,0.6447963800904977
9,0.2890032502708559
9,1.0
9,0.5446298984034833
9,0.6853448275862069
9,0.6041666666666667
9,0.38315217391304346
9,0.5833333333333333
9,0.6964285714285714
9,0.602436323366556
9,0.4880952380952381
9,0.6408730158730158
9,0.7492559523809523
9,0.6344916344916345
