States,NumberofQuestion
10,0.2146153846153846
10,0.25716216216216214
10,0.3373770491803279
10,0.3131707317073171
10,0.4024742268041237
10,0.1848447204968944
10,0.24901960784313726
10,0.2054237288135593
10,0.24166666666666667
10,0.1992156862745098
11,0.3207070707070707
11,0.3242481203007519
11,0.25250227479526843
11,0.25299539170506913
11,0.2161654135338346
11,0.2490049751243781
11,0.16999999999999998
11,0.24689922480620155
11,0.20634588563458856
11,0.22714932126696835
8,0.47368421052631576
8,0.354066985645933
8,0.5434210526315789
8,0.2874493927125506
8,0.374089068825911
8,0.3049853372434017
8,0.23181818181818184
8,0.20191868433074464
8,0.17897727272727273
8,0.24909990999099912
8,0.25953654188948305
8,0.23685580426861008
8,0.26559714795008915
8,0.34674922600619196
8,0.26366291197329994
8,0.18789473684210525
8,0.26461988304093564
8,0.40014097744360905
8,0.42438374417055297
8,0.547798066595059
8,0.2529137529137529
8,0.20745920745920746
8,0.297008547008547
8,0.44545454545454544
8,0.216006216006216
8,0.2905638665132336
8,0.17832167832167833
8,0.31993006993006995
8,0.21136363636363636
8,0.37617554858934166
9,0.261
9,0.22139037433155082
9,0.1704081632653061
9,0.2198019801980198
9,0.3340909090909091
9,0.2664835164835165
9,0.22154745838956366
9,0.26047220106626046
9,0.19807692307692307
9,0.22564102564102564
9,0.23653846153846153
9,0.17065287653522948
9,0.17245080500894455
9,0.15238188207731354
9,0.15010211027910142
9,0.4185606060606061
9,0.3723958333333333
9,0.4540094339622641
9,0.2777777777777778
9,0.37916666666666665
9,0.35093167701863354
9,0.3365617433414043
9,0.31802721088435376
9,0.28439153439153436
9,0.4992063492063492
