States,NumberofQuestion
0.0,0.5109155877530043
0.0,0.5266587532734526
0.0,0.5189370762867422
0.0,0.5152230842654005
0.0,0.5141829217553049
0.0,0.5005200812550479
0.0,0.5191573459947625
0.0,0.5142563449913116
0.0,0.5016336670011503
0.0,0.7113977336694486
0.0,0.610336767909151
0.0,0.5014868205291367
0.0,0.49859272130987053
0.0,0.5081683350057514
0.0,0.5172299860495851
0.0,0.5579921192393353
0.0,0.5115090922440588
0.0,0.519750850485817
0.0,0.5235382657431655
0.0,0.5372745294794292
0.0,0.5279926087275753
0.0,0.504380919748403
0.0,0.5153699307374141
0.0,0.524651851489268
0.0,0.5636334712058543
0.0,0.5071281724956558
0.0,0.6366222863995692
0.0,0.5356408624782789
0.0,0.5032673340023006
0.0,0.5236116889791723
