States,NumberofQuestion
0.0,0.5861344537815126
0.0,0.5861344537815126
0.0,0.5861344537815126
0.0,0.6108597285067874
0.0,0.4392156862745098
0.0,0.5989304812834224
0.0,0.3764705882352941
0.0,0.6108597285067874
0.0,0.5429864253393666
0.0,0.5459558823529411
0.0,0.3764705882352941
0.0,0.4392156862745098
0.0,0.4392156862745098
0.0,0.5429864253393666
0.0,0.4392156862745098
0.0,0.5647058823529412
0.0,0.5861344537815126
0.0,0.5210084033613445
0.0,0.5647058823529412
0.0,0.5210084033613445
0.0,0.5019607843137255
0.0,0.5686274509803921
0.0,0.5210084033613445
0.0,0.5459558823529411
0.0,0.5647058823529412
0.0,0.3907563025210084
0.0,0.4852941176470588
0.0,0.3907563025210084
0.0,0.42647058823529416
0.0,0.6108597285067874
