States,NumberofQuestion
10,0.17072386058981234
10,0.17012658227848101
10,0.17030927835051546
10,0.1274441687344913
10,0.19108374384236454
10,0.14956284153005467
10,0.15029411764705883
10,0.1708695652173913
10,0.14972222222222223
10,0.10686813186813188
11,0.19113424264178033
11,0.18956043956043955
11,0.1898581102870042
11,0.1522468142186452
11,0.19009216589861752
11,0.17695473251028807
11,0.12372311827956989
11,0.15955414012738853
11,0.1771488469601677
11,0.15910931174089069
8,0.19929673321234118
8,0.14682284980744542
8,0.26052631578947366
8,0.23238423928674143
8,0.2901849217638691
8,0.1673651407693961
8,0.1681348367394879
8,0.19191919191919193
8,0.16775427542754276
8,0.19215409913084333
8,0.1840655249441549
8,0.3385567341690775
8,0.1536033261472128
8,0.24734231041814317
8,0.18511612137650452
8,0.2496261961722488
8,0.16706904876871076
8,0.22268437050071987
8,0.2225383278014857
8,0.16757215619694396
8,0.17099567099567098
8,0.17038123167155425
8,0.16865375062096374
8,0.14553794829024186
8,0.2437200956937799
8,0.15071770334928228
8,0.152321083172147
8,0.14993829699712052
8,0.17536997885835096
8,0.1229300439337614
9,0.21036269430051815
9,0.1826754385964912
9,0.18477653631284915
9,0.2105263157894737
9,0.18440860215053761
9,0.14308996088657105
9,0.10292891390452366
9,0.12282878411910671
9,0.144126254180602
9,0.18476523476523476
9,0.12237762237762238
9,0.142274027941424
9,0.18288084464555052
9,0.14215848806366047
9,0.12189220757550476
9,0.15899122807017546
9,0.15742273730684328
9,0.15694444444444444
9,0.13374635568513119
9,0.15680512016718914
9,0.20114285714285712
9,0.17568728522336768
9,0.20023228803716608
9,0.12525109299302847
9,0.200352733686067
